img1003,0,1196,635,71,35
img1003,0,1388,246,89,39
img1003,0,1197,672,73,74
img1003,0,1184,560,78,36
img1003,0,1090,609,72,34
img1003,0,819,243,40,80
img1003,0,1182,438,74,35
img1003,0,1198,710,74,39
img1003,0,1272,21,74,40
img1003,0,661,233,74,38
img1003,0,1094,685,71,34
img1003,0,678,467,69,34
img1003,0,1062,343,72,32
img1003,0,672,327,63,34
img1003,0,1341,578,68,35
img1003,0,1109,852,74,35
img1003,0,1656,550,60,62
img1003,0,1202,750,79,41
img1003,0,669,382,72,36
img1003,0,1086,565,74,38
img1003,0,960,803,77,39
img1003,0,1208,836,72,36
img1003,0,672,563,69,33
img1003,0,1103,760,73,35
img1003,0,682,603,70,34
img1003,0,1562,381,57,51
img1003,0,1080,524,72,33
img1003,0,652,689,73,36
img1003,0,1174,399,76,37
img1003,0,649,640,75,37
img1003,0,1057,297,65,34
img1003,0,977,654,37,74
img1003,0,1182,521,69,33
img1003,0,771,240,37,77
img1004,0,1655,605,92,64
img1004,0,1413,649,82,88
img1004,0,122,513,67,59
img1004,0,1361,568,84,84
img1004,0,1718,666,107,84
img1004,0,160,335,49,42
img1004,0,1547,167,47,26
img1004,0,113,413,72,68
img1004,0,20,396,71,47
img1004,0,795,316,71,35
img1004,0,1337,528,56,65
img1004,0,1789,194,49,25
img1004,0,959,321,69,29
img1004,0,776,281,39,29
img1004,0,79,338,64,45
img1004,0,33,331,61,51
img1004,0,1753,262,54,27
img1004,0,1594,168,48,25
img1004,0,1350,295,44,33
img1004,0,1240,378,51,53
img1004,0,64,420,59,62
img1004,0,1293,463,59,57
img1004,0,1442,384,58,43
img1004,0,258,428,69,55
img1004,0,830,278,36,35
img1004,0,700,314,79,40
img1004,0,1849,194,45,27
img1004,0,881,317,67,33
img1004,0,196,331,59,47
img1004,0,1380,317,49,38
img1004,0,1264,422,57,53
img1004,0,598,284,33,30
img1004,0,1325,269,38,28
img1004,0,288,338,48,43
img1004,0,1853,295,63,29
img1004,0,517,288,36,26
img1004,0,0,512,95,67
img1004,0,1698,296,47,32
img1004,0,194,570,81,62
img1004,0,243,337,50,44
img1004,0,1676,193,33,27
img1004,0,365,302,85,41
img1004,0,1474,417,62,47
img1004,0,1104,266,48,28
img1004,0,1827,244,61,27
img1004,0,644,281,35,31
img1004,0,1207,147,35,27
img1004,0,1579,187,73,35
img1004,0,1693,227,37,27
img1004,0,1408,341,63,45
img1004,0,1,691,82,92
img1004,0,1728,199,59,26
img1004,0,860,277,26,21
img1004,0,1763,229,34,28
img1004,0,1623,196,38,25
img1004,0,1660,224,33,27
img1004,0,1605,534,94,80
img1004,0,1194,128,32,35
img1004,0,1708,184,30,13
img1004,0,1172,105,51,25
img1004,0,1647,190,32,27
img1004,0,1171,103,34,19
img1004,0,0,252,18,25
img1004,0,1073,20,14,10
img1004,0,1037,4,13,16
img1004,0,1300,241,42,30
img1004,0,171,497,82,77
img1004,0,1792,231,37,24
img1004,0,706,284,33,31
img1004,0,1283,223,44,37
img1004,0,1514,448,72,59
img1004,0,502,320,10,26
img1004,0,1704,195,34,25
img1004,0,1121,43,34,27
img1004,0,1061,0,18,8
img1004,0,1070,57,18,20
img1004,0,1908,596,12,41
img1004,0,1140,70,53,27
img1004,0,31,806,46,51
img1004,0,1072,3,20,14
img1004,0,820,278,6,21
img1004,0,0,973,77,100
img1004,1,66,677,103,108
img1004,1,1515,452,66,54
img1004,1,1599,536,72,57
img1004,1,169,500,79,75
img1004,2,1572,951,40,61
img1004,2,1603,908,30,35
img1004,2,367,822,31,47
img1004,2,389,664,23,46
img1004,2,483,692,17,38
img1004,2,872,959,29,63
img1004,2,327,490,17,21
img1004,2,299,718,23,34
img1004,2,204,633,26,40
img1004,2,906,672,41,40
img1004,2,189,678,26,32
img1004,2,400,740,52,49
img1004,2,272,669,18,29
img1004,2,558,1044,21,15
img1004,2,490,662,17,33
img1004,2,341,709,28,39
img1004,2,1178,206,9,15
img1004,2,539,776,20,45
img1004,2,374,787,28,38
img1004,2,448,620,27,29
img1004,2,1245,221,11,15
img1004,2,639,614,19,23
img1004,2,271,654,16,24
img1004,2,590,1038,18,19
img1004,2,291,654,20,26
img1004,2,345,530,29,26
img1004,2,247,708,20,30
img1004,2,503,319,13,18
img1004,3,195,780,44,32
img1004,3,29,812,49,42
img1004,3,181,934,41,53
img1004,3,903,677,43,34
img1004,3,570,1036,36,25
img1004,3,653,716,40,38
img1004,3,557,777,20,47
img1004,3,813,928,29,62
img1004,3,634,613,29,46
img1004,3,496,321,27,23
img1004,3,1241,221,16,21
img1004,3,267,657,25,39
img1004,3,865,931,43,87
img1004,3,578,295,15,18
img1004,3,1132,131,13,19
img1004,3,293,650,22,34
img1004,3,1177,210,10,15
img1004,3,336,717,29,34
img1004,3,368,815,30,52
img1004,3,403,737,46,52
img1004,3,352,528,22,26
img1004,3,599,287,32,27
img1004,3,227,744,30,26
img1005,0,944,487,54,24
img1005,0,1303,509,64,29
img1005,0,1455,518,63,29
img1005,0,1380,514,68,31
img1005,0,1015,489,64,28
img1005,0,1234,501,61,31
img1005,0,1162,499,58,28
img1005,0,1089,494,61,29
img1005,0,801,469,54,32
img1005,0,645,457,71,34
img1005,0,1705,219,18,10
img1005,0,2,628,41,49
img1005,0,1658,22,13,9
img1005,0,274,568,21,9
img1005,0,1653,11,12,10
img1006,0,1326,597,28,13
img1006,0,534,956,22,16
img1006,0,1336,542,27,14
img1006,0,1418,670,30,29
img1006,0,1358,559,26,16
img1006,0,1346,550,20,11
img1006,0,1233,528,72,31
img1006,0,1016,431,24,23
img1006,0,976,441,15,12
img1006,0,1857,231,16,8
img1006,0,1360,541,22,12
img1006,0,543,368,25,10
img1006,0,496,571,15,13
img1006,0,1015,428,18,10
img1006,0,380,624,21,21
img1006,0,1151,513,17,13
img1006,0,1022,444,20,11
img1006,0,1852,512,20,20
img1006,1,1231,524,71,34
img1006,1,1416,671,32,27
img1007,0,1211,398,168,117
img1007,0,606,543,156,151
img1007,0,756,591,117,152
img1007,0,1561,310,150,92
img1007,0,1402,352,160,92
img1007,0,1715,277,91,65
img1007,0,859,598,153,191
img1007,0,0,233,24,47
img1007,0,852,485,26,65
img1007,0,1012,652,121,169
img1007,0,1230,648,8,20
img1008,0,814,606,36,21
img1008,0,666,561,82,51
img1008,0,829,611,27,18
img1008,0,754,554,19,16
img1008,0,413,635,15,11
img1008,0,791,559,28,20
img1008,0,310,578,38,22
img1008,0,277,565,44,27
img1008,0,295,577,32,21
img1008,0,769,555,20,17
img1008,0,819,151,16,9
img1008,0,852,145,14,8
img1008,0,350,519,23,12
img1008,0,899,130,13,10
img1008,0,297,578,21,17
img1008,0,1859,240,32,15
img1008,0,452,570,21,14
img1008,0,775,544,24,15
img1008,0,1706,225,23,12
img1008,0,839,147,14,9
img1008,0,734,568,15,15
img1008,0,757,512,20,16
img1008,0,471,580,22,12
img1008,0,770,544,18,12
img1008,0,1388,530,14,11
img1008,0,514,549,29,18
img1008,0,752,568,15,4
img1008,0,893,270,11,8
img1008,0,172,585,19,11
img1008,0,667,570,59,40
img1008,0,476,563,20,13
img1008,0,409,582,13,8
img1008,0,178,531,25,14
img1008,0,795,548,23,13
img1008,0,1527,247,28,12
img1008,0,472,559,16,11
img1008,0,1679,221,20,10
img1008,0,1655,229,11,6
img1008,0,1380,541,13,12
img1008,1,667,558,75,53
img1009,0,122,446,81,79
img1009,0,1409,633,89,110
img1009,0,1313,489,67,76
img1009,0,1466,747,94,113
img1009,0,1367,576,67,84
img1009,0,1847,155,51,27
img1009,0,1271,438,68,66
img1009,0,528,268,40,35
img1009,0,937,310,76,35
img1009,0,845,307,81,38
img1009,0,1830,773,90,105
img1009,0,283,304,86,35
img1009,0,1577,124,54,27
img1009,0,1806,236,64,30
img1009,0,1632,126,51,25
img1009,0,1341,246,44,30
img1009,0,173,337,61,51
img1009,0,1253,384,74,87
img1009,0,1473,389,74,50
img1009,0,1749,680,103,86
img1009,0,123,337,61,51
img1009,0,32,331,58,53
img1009,0,1375,277,52,38
img1009,0,1082,21,19,19
img1009,0,733,266,38,32
img1009,0,794,262,43,38
img1009,0,11,639,100,82
img1009,0,749,309,85,35
img1009,0,1519,436,77,55
img1009,0,74,331,66,54
img1009,0,1824,197,38,29
img1009,0,80,293,79,33
img1009,0,644,306,90,40
img1009,0,651,268,39,33
img1009,0,1609,144,87,36
img1009,0,584,264,38,36
img1009,0,1101,242,50,30
img1009,0,1669,157,35,28
img1009,0,1756,138,38,25
img1009,0,1746,196,37,29
img1009,0,1407,307,64,41
img1009,0,1721,155,64,27
img1009,0,1692,146,37,33
img1009,0,1785,161,62,26
img1009,0,1758,275,53,38
img1009,0,1704,192,43,30
img1009,0,1304,196,58,54
img1009,0,1171,49,43,27
img1009,0,1291,187,48,38
img1009,0,1186,58,41,21
img1009,0,438,275,45,38
img1009,0,0,563,31,52
img1009,0,0,437,34,65
img1009,0,1125,0,24,9
img1009,0,1215,102,31,28
img1009,0,1438,341,77,48
img1009,0,1197,80,33,35
img1009,0,1854,195,40,29
img1009,0,1870,722,49,32
img1009,0,0,333,16,45
img1009,0,1706,629,89,58
img1009,0,1673,590,92,60
img1009,0,0,190,28,25
img1009,0,1144,11,49,32
img1009,0,1563,475,89,68
img1009,0,1682,194,27,20
img1009,0,1757,167,25,14
img1009,1,1566,476,83,69
img1009,1,1439,345,67,43
img1009,1,1673,587,71,56
img1009,1,7,551,94,93
img1009,1,0,436,42,74
img1009,1,136,644,157,179
img1009,2,229,782,30,52
img1009,2,16,734,32,47
img1009,2,120,841,27,47
img1009,2,122,758,21,37
img1009,2,176,1013,37,56
img1009,2,89,775,26,41
img1009,2,229,889,73,62
img1009,2,1252,269,13,19
img1009,2,1235,159,12,22
img1009,2,663,783,58,48
img1009,2,40,810,25,52
img1009,2,348,812,23,44
img1009,2,150,610,22,31
img1009,2,157,848,53,46
img1009,2,318,712,29,28
img1009,2,473,340,12,15
img1009,2,1,800,21,46
img1009,2,537,838,62,49
img1009,2,436,782,33,34
img1009,3,419,797,57,67
img1009,3,0,935,35,43
img1009,3,18,860,47,70
img1009,3,667,788,48,37
img1009,3,539,834,62,57
img1009,3,1250,269,17,26
img1009,3,469,343,23,26
img1009,3,435,782,42,41
img1009,3,1174,146,12,19
img1009,3,403,939,43,61
img1009,3,245,900,49,48
img1009,3,1234,159,13,23
img1009,3,471,341,14,17
img1010,0,1554,439,52,26
img1010,0,1264,202,52,33
img1010,0,1498,534,54,72
img1010,0,1325,192,49,39
img1010,0,1050,582,54,28
img1010,0,1337,353,49,27
img1010,0,1529,366,55,29
img1010,0,1337,316,51,36
img1010,0,1554,463,56,26
img1010,0,1509,201,53,28
img1010,0,1322,251,53,26
img1010,0,1473,415,54,62
img1010,0,1450,242,52,39
img1010,0,1126,508,58,30
img1010,0,1501,593,64,49
img1010,0,1530,325,55,46
img1010,0,1328,271,52,28
img1010,0,1445,200,50,24
img1010,0,1515,240,51,28
img1010,0,1456,273,53,31
img1010,0,1256,230,50,26
img1010,0,1126,560,57,28
img1010,0,1463,342,55,27
img1010,0,1497,529,53,28
img1010,0,1322,217,52,21
img1010,0,1343,479,56,44
img1010,0,1465,365,53,28
img1010,0,1569,560,54,31
img1010,0,1264,188,53,25
img1010,0,1517,262,53,26
img1010,0,1477,483,62,27
img1010,0,1341,575,58,29
img1010,0,1331,403,57,26
img1010,0,1341,447,54,27
img1010,0,1556,521,71,43
img1010,0,1536,389,54,27
img1010,0,1465,317,53,30
img1010,0,1130,586,57,30
img1010,0,1336,375,54,31
img1010,0,1535,410,59,28
img1010,0,1460,294,55,32
img1010,0,1446,221,53,27
img1010,0,1537,348,49,25
img1010,0,1546,507,59,26
img1010,0,1491,586,64,29
img1010,0,1569,587,59,30
img1010,0,1334,295,53,28
img1010,0,1322,228,52,28
img1010,0,1467,388,56,44
img1010,0,1333,337,51,20
img1010,0,1551,484,57,29
img1010,0,1344,521,55,30
img1010,0,1340,465,55,33
img1010,0,1474,459,63,34
img1010,0,1453,263,53,23
img1010,0,1473,411,56,26
img1010,0,1341,544,55,37
img1010,0,1748,792,25,14
img1010,1,1490,788,92,35
img1010,3,1753,826,25,20
img1010,3,1639,294,23,25
img1010,3,1759,845,25,12
img1010,3,1641,306,19,12
img1010,3,1645,328,23,18
img1010,3,1645,320,20,13
img1010,3,1618,201,26,24
img1010,3,1750,793,26,12
img1010,3,1754,834,27,16
img1010,3,1618,192,22,18
img1011,0,746,462,54,27
img1011,0,1225,688,59,30
img1011,0,327,651,56,25
img1011,0,8,570,60,29
img1011,0,425,719,62,26
img1011,0,272,649,54,27
img1011,0,546,823,34,64
img1011,0,647,657,60,28
img1011,0,409,823,40,58
img1011,0,388,652,55,26
img1011,0,1154,506,26,46
img1011,0,106,912,67,74
img1011,0,570,721,68,24
img1011,0,1208,503,48,48
img1011,0,0,769,43,58
img1011,0,840,395,30,45
img1011,0,1309,499,60,29
img1011,0,868,367,25,72
img1011,0,99,908,50,51
img1011,0,915,389,29,48
img1011,0,1732,97,29,32
img1011,0,1048,494,51,52
img1011,0,441,830,35,54
img1011,0,1203,504,27,45
img1011,0,1077,496,27,48
img1011,0,53,780,38,54
img1011,0,604,725,31,20
img1011,0,191,649,60,26
img1011,0,197,788,37,51
img1011,0,604,666,27,16
img1011,0,789,568,48,24
img1011,0,842,356,28,44
img1011,0,220,790,37,49
img1011,0,6,906,49,46
img1011,0,582,668,24,14
img1011,0,39,911,41,43
img1011,0,895,353,25,39
img1011,0,869,352,26,43
img1011,0,252,655,13,21
img1011,0,923,357,24,37
img1011,0,1018,505,20,7
img1011,0,263,654,13,20
img1011,0,1888,568,23,22
img1011,0,112,797,31,41
img1011,0,160,656,20,19
img1011,0,85,788,31,45
img1011,0,944,743,11,23
img1011,0,527,410,18,15
img1011,0,955,712,13,28
img1011,0,830,185,14,35
img1011,0,175,656,17,18
img1011,0,0,502,18,48
img1011,0,24,896,36,24
img1011,0,1874,570,24,24
img1011,0,820,1,7,19
img1011,0,916,410,6,24
img1011,1,794,464,63,120
img1011,1,1308,500,59,29
img1011,1,771,210,22,31
img1012,0,883,514,86,42
img1012,0,402,500,89,38
img1012,0,694,509,80,36
img1012,0,986,520,76,38
img1012,0,596,509,79,34
img1012,0,782,514,84,38
img1012,0,498,503,85,37
img1012,0,307,498,79,35
img1012,0,112,480,86,45
img1012,0,1238,603,45,25
img1013,0,1280,123,23,19
img1013,0,1229,189,21,19
img1013,0,653,809,32,17
img1013,0,1296,927,17,19
img1013,0,1906,111,13,12
img1013,0,1305,91,19,16
img1013,0,685,816,32,12
img1013,0,1314,5,19,19
img1013,0,953,360,10,20
img1013,0,832,396,14,15
img1013,0,716,818,29,12
img1013,0,1008,823,11,22
img1013,0,680,814,22,14
img1013,1,1280,123,21,18
img1014,0,1078,280,45,26
img1014,0,619,251,36,46
img1014,0,796,337,61,27
img1014,0,284,107,49,24
img1014,0,389,496,57,29
img1014,0,175,462,32,48
img1014,0,1510,121,31,43
img1014,0,104,458,37,53
img1014,0,427,394,50,37
img1014,0,532,152,44,26
img1014,0,475,153,53,27
img1014,0,58,464,42,54
img1014,0,206,458,37,51
img1014,0,788,265,27,44
img1014,0,618,209,22,35
img1014,0,840,251,24,49
img1014,0,1467,12,27,37
img1014,0,588,164,28,37
img1014,0,652,263,28,45
img1014,0,814,259,25,47
img1014,0,680,167,24,32
img1014,0,1034,408,16,32
img1014,0,912,278,9,21
img1014,0,1141,283,31,16
img1014,0,887,264,22,36
img1014,0,1115,241,23,14
img1014,0,640,137,42,12
img1014,0,1058,618,12,10
img1014,0,502,240,10,14
img1014,1,910,597,39,61
img1014,1,284,83,74,42
img1014,1,705,142,28,55
img1014,1,282,107,58,24
img1014,2,378,937,18,18
img1014,2,398,1015,15,13
img1014,2,393,982,13,15
img1014,3,21,463,16,15
img1014,3,635,98,18,16
img1014,3,652,100,9,15
img1014,3,645,99,10,16
img1014,3,523,990,9,10
img1014,3,641,135,22,14
img1015,0,676,678,49,51
img1015,0,231,143,28,13
img1015,0,1614,620,30,22
img1015,0,646,899,27,19
img1015,0,1200,416,21,10
img1015,0,1263,230,22,16
img1015,0,1230,414,17,11
img1015,0,1215,410,16,13
img1015,0,1263,688,69,47
img1015,0,634,683,39,43
img1015,0,757,9,14,9
img1015,0,840,744,62,32
img1015,0,1265,437,17,10
img1015,0,448,162,40,19
img1015,0,729,12,15,8
img1015,0,288,825,27,15
img1015,1,680,677,45,49
img1015,3,517,948,21,40
img1016,0,886,995,58,81
img1016,0,692,934,65,76
img1016,0,760,773,38,30
img1016,0,907,527,25,21
img1016,0,826,601,31,36
img1016,0,360,463,28,18
img1016,0,740,437,35,21
img1016,0,421,465,19,15
img1016,0,624,435,23,12
img1016,0,906,457,23,20
img1016,0,565,439,33,15
img1016,0,888,482,27,29
img1016,0,806,633,40,52
img1016,0,657,435,21,12
img1016,0,440,466,19,13
img1016,0,331,448,33,18
img1016,0,344,450,25,20
img1016,0,404,465,17,16
img1016,0,664,1003,64,75
img1016,0,702,438,33,17
img1016,0,358,423,24,15
img1016,0,446,455,24,18
img1016,0,964,391,11,10
img1016,0,682,433,18,14
img1016,0,428,438,32,17
img1016,0,883,497,23,17
img1016,0,450,440,21,12
img1016,0,432,450,20,14
img1016,0,261,442,29,17
img1016,0,816,628,31,36
img1016,0,400,452,18,16
img1016,0,475,441,33,16
img1016,0,904,470,17,18
img1016,0,811,442,28,17
img1016,0,773,442,29,16
img1016,0,494,440,23,12
img1016,0,845,451,18,10
img1016,0,468,455,16,13
img1016,0,396,450,18,15
img1016,0,1009,409,13,18
img1016,0,1006,428,14,11
img1016,0,202,457,30,20
img1016,0,1002,446,14,12
img1016,0,894,433,29,15
img1016,0,767,439,18,13
img1016,0,531,445,20,11
img1016,0,963,382,13,9
img1016,3,1008,968,40,23
img1016,3,1009,999,45,43
img1016,3,1002,930,38,25
img1016,3,999,628,16,19
img1016,3,727,881,37,44
img1016,3,739,841,40,44
img1016,3,719,899,40,23
img1016,3,1011,1026,44,22
img1016,3,1007,947,37,24
img1017,0,486,468,32,62
img1017,0,1760,728,57,27
img1017,0,419,564,58,26
img1017,0,286,342,53,26
img1017,0,789,349,61,29
img1017,0,408,64,31,66
img1017,0,509,53,27,55
img1017,0,417,472,35,62
img1017,0,541,140,64,59
img1017,0,765,43,28,63
img1017,0,565,477,28,54
img1017,0,610,132,31,62
img1017,0,439,55,66,60
img1017,0,352,153,67,63
img1017,0,572,51,31,63
img1017,0,810,387,61,27
img1017,0,331,483,33,54
img1017,0,373,478,30,52
img1017,0,669,492,28,58
img1017,0,575,248,59,27
img1017,0,812,120,61,61
img1017,0,811,122,28,62
img1017,0,302,420,61,25
img1017,0,575,135,33,62
img1017,0,769,129,28,60
img1017,0,295,473,36,62
img1017,0,665,46,57,62
img1017,0,1821,519,69,34
img1017,0,733,241,28,60
img1017,0,768,241,27,62
img1017,0,671,130,30,59
img1017,0,598,467,30,59
img1017,0,628,488,32,63
img1017,0,1851,486,68,34
img1017,0,796,42,32,64
img1017,0,1837,652,66,30
img1017,0,798,243,30,59
img1017,0,633,48,31,59
img1017,0,736,124,28,61
img1017,0,244,0,32,11
img1017,0,696,46,30,64
img1017,0,309,376,59,30
img1017,0,1875,718,45,29
img1017,0,427,61,43,64
img1017,0,388,151,36,62
img1017,0,1869,415,50,60
img1017,0,273,158,17,25
img1017,0,702,122,30,64
img1017,0,659,257,48,24
img1017,0,730,41,31,61
img1017,0,278,197,16,23
img1017,0,539,56,31,61
img1017,0,0,0,21,48
img1017,0,658,256,23,20
img1017,0,1753,875,54,27
img1017,0,1268,887,45,18
img1017,0,1287,893,29,14
img1017,3,1307,983,14,21
img1018,0,75,690,213,102
img1018,0,468,634,46,36
img1018,0,701,116,18,10
img1018,0,1171,504,32,8
img1018,0,549,160,15,10
img1018,0,565,160,13,11
img1018,0,917,298,4,13
img1018,0,637,124,21,9
img1018,0,554,138,19,11
img1018,0,1225,1,24,10
img1019,0,577,437,37,22
img1019,0,743,450,40,21
img1019,0,1161,401,21,26
img1019,0,356,383,43,23
img1019,0,341,484,35,33
img1019,0,621,441,34,19
img1019,0,870,357,41,23
img1019,0,1202,402,35,28
img1019,0,540,431,32,21
img1019,0,419,492,30,35
img1019,0,945,334,17,22
img1019,0,716,537,24,37
img1019,0,660,439,33,24
img1019,0,478,504,29,30
img1019,0,621,529,36,36
img1019,0,498,503,21,30
img1019,0,1087,389,44,30
img1019,0,412,559,24,24
img1019,0,1199,401,19,26
img1019,0,402,492,33,33
img1019,0,994,329,27,29
img1019,0,1086,389,22,31
img1019,0,380,492,29,32
img1019,0,625,0,28,12
img1019,0,944,306,23,29
img1019,0,429,569,25,22
img1019,0,646,545,35,25
img1019,0,968,312,15,23
img1019,0,642,540,19,28
img1019,0,998,311,21,23
img1019,0,965,329,23,26
img1019,0,987,314,13,21
img1019,0,610,26,15,21
img1019,0,495,430,30,17
img1019,0,902,410,31,12
img1019,0,482,503,34,9
img1019,0,957,118,12,12
img1019,0,459,412,14,18
img1019,0,904,230,16,23
img1019,0,333,410,19,17
img1019,0,941,115,14,19
img1019,1,903,352,50,64
img1019,1,209,530,44,39
img1019,1,955,129,19,28
img1019,1,903,229,17,25
img1019,3,649,865,11,14
img1020,0,380,554,28,17
img1020,0,900,558,21,20
img1020,0,528,672,34,30
img1020,0,557,610,32,17
img1020,0,328,620,33,26
img1020,0,1019,618,21,21
img1020,0,835,509,16,16
img1020,0,357,627,35,27
img1020,0,1052,619,19,21
img1020,0,856,555,18,18
img1020,0,957,603,22,26
img1020,0,974,606,24,24
img1020,0,427,648,29,19
img1020,0,874,558,16,15
img1020,0,905,433,14,12
img1020,0,384,634,30,24
img1020,0,898,544,16,17
img1020,0,560,686,22,19
img1020,0,867,541,17,15
img1020,0,443,653,15,16
img1020,0,546,686,17,17
img1020,0,732,79,14,14
img1020,0,818,528,18,17
img1020,0,520,604,21,15
img1020,0,812,231,14,14
img1020,0,707,296,26,16
img1020,0,703,302,21,10
img1020,0,883,541,16,16
img1020,0,606,573,21,11
img1020,0,372,636,20,20
img1020,0,429,568,17,14
img1020,0,792,571,23,14
img1020,0,690,101,13,8
img1020,0,921,401,18,20
img1020,0,856,478,15,18
img1020,0,1410,180,20,11
img1020,0,661,109,11,9
img1020,0,1618,154,21,10
img1020,0,1584,153,12,8
img1020,0,912,601,11,12
img1020,0,1573,154,13,8
img1020,0,1550,149,18,11
img1020,0,887,449,9,9
img1020,0,897,440,9,10
img1020,0,1604,156,14,8
img1020,0,375,686,17,13
img1020,0,1595,155,14,9
img1020,0,1434,178,17,11
img1020,0,366,410,12,8
img1020,0,192,596,16,11
img1020,0,678,103,9,8
img1020,0,361,679,25,16
img1020,1,797,562,56,51
img1020,2,1886,587,7,8
img1020,2,258,622,15,15
img1021,0,864,592,159,29
img1021,0,1348,613,76,34
img1021,0,941,595,74,31
img1021,0,1431,616,69,33
img1021,0,1261,611,74,31
img1021,0,1025,599,68,32
img1021,0,1107,603,64,31
img1021,0,1186,604,69,33
img1021,0,536,571,74,33
img1021,0,703,577,67,36
img1022,0,894,362,72,74
img1022,0,742,332,61,66
img1022,0,789,342,68,71
img1022,0,837,347,72,78
img1022,0,638,310,83,75
img1022,0,214,447,105,66
img1022,0,1597,336,56,58
img1022,0,1425,145,42,53
img1022,0,1218,966,76,109
img1022,0,459,288,91,53
img1022,0,336,357,101,62
img1022,0,394,338,90,52
img1022,0,425,313,87,50
img1022,0,1255,406,16,31
img1022,0,1372,43,37,54
img1022,0,1279,200,62,36
img1022,0,1247,851,58,49
img1022,0,1258,219,78,69
img1022,0,1251,262,74,48
img1022,0,1492,76,28,29
img1022,0,1280,410,17,26
img1022,0,1491,33,28,37
img1022,0,1492,99,28,18
img1022,0,1720,554,22,16
img1022,0,1489,60,27,20
